City,State,Start_Lat,Start_Lng,n_acc,n_rows,County
Winfield,TX,33.160328,-95.113037,1,2,Titus
Winfield,WV,38.4969935225789,-81.9000007016831,27,56,Putnam
Wing,ND,47.13656860543104,-100.28353091987773,3,7,Burleigh
Wingate,NC,34.99822321947593,-80.4548238118916,12,21,Union
Wingate,TX,32.09362,-100.137871,1,5,Taylor
Wingdale,NY,41.64133014806863,-73.56356464760852,23,46,Dutchess
Winger,MN,47.541397153846155,-95.98211080769231,8,26,Polk
Winifred,MT,47.529934,-109.343903,2,5,Fergus
Winifrede,WV,38.20779375,-81.52034812500001,3,8,Kanawha
Wink,TX,31.756071,-103.15675,3,11,Winkler
Winkelman,AZ,33.054325136911984,-110.75600804279671,26,50,Gila
Winlock,WA,46.48342663545172,-122.88940769224962,39,67,Lewis
Winnabow,NC,34.13224880429363,-78.05880614380315,12,37,Brunswick
Winnebago,IL,42.280975,-89.241493,1,1,Winnebago
Winnebago,MN,43.77366420020624,-94.1582994512556,22,63,Faribault
Winneconne,WI,44.122230538461544,-88.65705561538462,3,13,Winnebago
Winnemucca,NV,41.0038101916578,-117.75178753948191,81,132,Humboldt
Winnetka,CA,34.20610452469136,-118.58272886419752,23,81,Los Angeles
Winnetka,IL,42.1012803281616,-87.767177709374,71,90,Cook
Winnett,MT,46.95150815731604,-108.4389284240863,13,27,Petroleum
Winnie,TX,29.845217286458332,-94.38076227083333,7,32,Chambers
Winnsboro,SC,34.3714751066064,-81.08093105752656,461,998,Fairfield
Winnsboro,TX,32.769365444444446,-95.1784888888889,3,9,Wood
Winona,MN,44.00161117595022,-91.65303647189532,305,423,Winona
Winona,MS,33.49659271648701,-89.76608038196959,8,11,Montgomery
Winona,TX,32.44082825,-95.080727,6,16,Smith
Winooski,VT,44.492023,-73.173035,1,2,Chittenden
Winside,NE,42.177622,-97.18476200000002,1,6,Wayne
Winslow,AR,35.81952965750941,-94.17854787522158,116,151,Washington
Winslow,AZ,35.03345289146235,-110.63873633257423,114,154,Navajo
Winslow,IN,38.33702343939394,-87.25046056060606,4,11,Pike
Winsted,CT,41.92109067514621,-73.08460047582234,22,67,Northwest Hills
Winston,GA,33.72033585818844,-84.81128926342573,24,39,Douglas
Winston,MO,39.898428888888894,-94.1523648888889,3,9,Daviess
Winston,MT,46.476622680000006,-111.66191901750001,18,40,Broadwater
Winston,OR,43.113756750999514,-123.45038236105333,38,77,Douglas
Winston Salem,NC,36.09534735388751,-80.25070919744803,670,1046,Forsyth
Winston-Salem,NC,36.09166305651436,-80.2348043157615,453,721,Forsyth
Winter Garden,FL,28.497218089359446,-81.61251136038126,1244,1772,Orange
Winter Garden-Ocoee,FL,28.574591000000005,-81.558662,2,5,Orange
Winter Haven,FL,28.02126672624136,-81.73410529212343,147,499,Polk
Winter Park,CO,39.85780835132667,-105.75215220400928,2,4,Grand
Winter Park,FL,28.601793309507695,-81.32626207182382,1758,2311,Orange
Winter Springs,FL,28.692451028559272,-81.2861565779353,135,269,Seminole
Winterhaven,CA,32.754417844547845,-114.60797137040433,87,233,Imperial
Winters,CA,38.53900250006635,-121.9573419174394,205,435,Yolo
Winters,TX,31.959049,-100.02182,1,2,Runnels
Winterset,IA,41.3702145,-94.0147345,2,8,Madison
Winterville,GA,33.908732,-83.263139,1,4,Clarke
Winterville,NC,35.535285615384616,-77.4045177051282,20,78,Pitt
Winthrop,IA,42.463392,-91.653753,2,4,Buchanan
Winthrop,MA,42.378782466666664,-70.97619358333333,7,15,Suffolk
Winthrop,MN,44.54912503316325,-94.3738051339978,41,80,Sibley
Winthrop,NY,44.7707925,-74.79526800000001,2,3,St. Lawrence
Winthrop Harbor,IL,42.4800135,-87.83347009696969,17,33,Lake
Winton,CA,37.39580109851666,-120.61140640426498,345,650,Merced
Winton,NC,36.386373325,-76.927864325,5,20,Hertford
Wirtz,VA,37.090846874654694,-79.82768118309983,28,86,Franklin County
Wiscasset,ME,44.00106,-69.677406,1,4,Lincoln
Wisconsin Dells,WI,43.62567271401889,-89.80031393550013,49,72,Sauk
Wisconsin Rapids,WI,44.35560844444444,-89.86528888888888,2,9,Wood
Wisdom,MT,45.65641465509177,-113.63171956331912,5,19,Beaverhead
Wise,VA,37.005762091363636,-82.54992277545456,9,44,Wise
Wise River,MT,45.82409876764002,-113.05865896974888,8,22,Beaverhead
Wishek,ND,46.25912114285715,-99.5717342857143,3,14,McIntosh
Wishon,CA,37.25619945652174,-119.54806117391304,8,23,Madera
Wisner,NE,41.99330040648195,-96.91912822352782,5,18,Cuming
Wittenberg,WI,44.830062562500004,-89.150749125,5,16,Shawano
Witter,AR,35.93422146822355,-93.70768233146967,4,28,Madison
Witter Springs,CA,39.173994,-122.963296,1,3,Lake
Wittman,MD,38.798766,-76.304313,1,4,Talbot
Wittmann,AZ,33.7551190986249,-112.51241867440794,44,119,Maricopa
Wixom,MI,42.498749169037026,-83.53889864896593,113,118,Oakland
Woburn,MA,42.49789734738155,-71.13693098464317,197,255,Middlesex
Wofford Heights,CA,35.631120948969574,-118.56776219951291,189,324,Kern
Wolcott,CO,39.70049888074222,-106.68673192096904,47,66,Eagle
Wolcott,CT,41.60002908333333,-72.95752191666668,3,12,New Haven
Wolcott,IN,40.70062241860693,-87.06650443274957,37,57,White
Wolcott,NY,43.209599,-76.80405400000002,1,3,Wayne
Wolf Creek,MT,46.98871522835951,-112.11401384798678,221,255,Lewis and Clark
Wolf Creek,OR,42.66809916433599,-123.38099523277185,308,319,Josephine
Wolf Point,MT,48.085929964583336,-105.63092228958332,30,80,Roosevelt
Wolfeboro,NH,43.661861,-71.145638,1,5,Carroll
Wolford,ND,48.50153803802251,-99.6455562109964,1,4,Pierce
Wolsey,SD,44.370642,-98.376978,1,10,Beadle
Womelsdorf,PA,40.38738208333333,-76.19508659920635,15,42,Berks
Wood Dale,IL,41.96736343303558,-87.98052271539544,135,302,DuPage
Wood Lake,MN,44.70430166759251,-95.5657465665042,6,21,Yellow Medicine
Wood Ridge,NJ,40.844378626984124,-74.07930659920635,24,28,Bergen
Wood River,IL,38.850819,-90.05145999999998,3,3,Madison
Wood River,NE,40.750325428571436,-98.61185985714285,4,7,Hall
Wood River Junction,RI,41.472577263157895,-71.71104747368422,5,19,Washington
Wood Village,OR,45.53945740523137,-122.4183064537314,3,6,Multnomah
Wood-Ridge,NJ,40.84655111111112,-74.07738022222223,4,12,Bergen
Woodacre,CA,38.01032668086894,-122.63901009168234,30,68,Marin
Woodberry Forest,VA,38.298917,-78.134608,1,7,Madison
Woodbine,GA,30.900272814914985,-81.7049248811863,40,73,Camden
Woodbine,MD,39.335439825487526,-77.04474362392268,82,119,Howard
Woodbine,NJ,39.22604529429547,-74.81861402853568,28,66,Cape May
Woodbridge,CA,38.15490090442055,-121.30831699784946,40,93,San Joaquin
Woodbridge,CT,41.32895078587678,-72.99680415645729,73,103,New Haven
Woodbridge,NJ,40.546110743403986,-74.2935995534055,290,366,Middlesex
Woodbridge,VA,38.64810010950754,-77.292898105808,3134,3852,Prince William
Woodburn,IA,41.030376875,-93.61950025,2,8,Clarke
Woodburn,IN,41.148892954656496,-84.87731745953539,14,24,Allen
Woodburn,OR,45.14581338122526,-122.85160827459066,258,378,Marion
Woodbury,CT,41.55284662626263,-73.19327573737374,13,33,Naugatuck Valley
Woodbury,GA,32.98175059838378,-84.59367985886445,16,41,Meriwether
Woodbury,NJ,39.83556786230542,-75.1199843132254,445,592,Gloucester
Woodbury,NY,40.80209320871928,-73.47895948399218,175,224,Nassau
Woodbury,PA,40.20657883081447,-78.3733813160382,7,23,Bedford
Woodbury,TN,35.829308105441065,-86.06289596550998,14,46,Cannon
Woodbury Heights,NJ,39.82015114285714,-75.15730196428571,10,28,Gloucester
Woodcliff Lake,NJ,41.02949839038418,-74.07014524655129,45,56,Bergen
Woodford,VA,38.10583045179714,-77.49495446465055,468,579,Caroline
Woodgate,NY,43.521181033333335,-75.16704676666667,5,20,Oneida
Woodhaven,NY,40.694583893266206,-73.85734162255919,37,79,Queens
Woodhull,IL,41.18019560000001,-90.3324726,10,12,Henry
Woodinville,WA,47.78021011576355,-122.14145809770116,52,87,Snohomish
Woodlake,CA,36.43915170414363,-119.09310042692098,117,264,Tulare
Woodland,AL,33.37141,-85.40606700000002,1,5,Randolph
Woodland,CA,38.68748697615375,-121.78724143376382,716,1155,Yolo
Woodland,GA,32.794252666666665,-84.56948233333334,2,9,Talbot
Woodland,PA,41.00997779666692,-78.332913850834,189,275,Clearfield
Woodland,WA,45.912224369317286,-122.72506182003495,92,116,Cowlitz
Woodland Hills,CA,34.16761787471267,-118.59992936664698,917,1099,Los Angeles
Woodland Park,CO,38.99852990693068,-105.07005786767259,18,60,Teller
Woodlawn,IL,38.36198891666667,-89.03820933333333,11,16,Jefferson
Woodlawn,TN,36.542522285714284,-87.52707357142856,2,7,Montgomery
Woodlawn,VA,36.726811077777775,-80.82466813333333,15,45,Carroll
Woodleaf,NC,35.81134,-80.639397,1,6,Rowan
Woodlyn,PA,39.87172756412551,-75.34786442245773,228,302,Delaware
Woodmere,NY,40.635416483870976,-73.71535686559139,9,31,Nassau
Woodridge,IL,41.73529551957004,-88.03508273141857,397,596,DuPage
Woodrow,CO,39.834576534891724,-103.60339842491135,9,32,Washington
Woodruff,SC,34.77354371156704,-82.05860619108832,418,945,Spartanburg
Woodruff,UT,41.52408242,-111.16289735,1,6,Rich
Woodruff,WI,45.92551875,-89.68108850000002,2,8,Vilas
Woods Cross,UT,40.880661620058376,-111.91124308000408,245,319,Davis
Woodsboro,MD,39.53411345006113,-77.30717819823876,13,46,Frederick
Woodsboro,TX,28.128072,-97.426011,1,6,Refugio
Woodside,CA,37.41106781171585,-122.25880994783681,27,63,San Mateo
Woodside,DE,39.071437666666675,-75.569928,2,6,Kent
Woodside,NY,40.74418149056523,-73.90560054007292,1144,1296,Queens
Woodstock,AL,33.19998332017544,-87.17025021385965,32,60,Bibb
Woodstock,CT,41.98192363650199,-72.02437358927995,23,88,Northeastern Connecticut
Woodstock,GA,34.10057719028668,-84.5203314146057,157,219,Cherokee
Woodstock,IL,42.313235144578314,-88.4364318433735,20,83,McHenry
Woodstock,MD,39.310865666666665,-76.89023526666666,5,15,Howard
Woodstock,NY,42.037825,-74.112026,3,12,Ulster
Woodstock,OH,40.121078,-83.501198,1,7,Union
Woodstock,VA,38.8860748350897,-78.51598765577631,201,250,Shenandoah
Woodstock Valley,CT,41.929364,-72.083042,1,7,Windham
Woodstown,NJ,39.6773768006536,-75.34765675163399,19,51,Salem
Woodsville,NH,44.1340822,-71.992981,2,5,Grafton
Woodville,AL,34.61862625,-86.27364015625,6,16,Jackson
Woodville,OH,41.4792335,-83.34422674999999,3,8,Sandusky
Woodville,TX,30.841498352941176,-94.2602474117647,4,17,Tyler
Woodville,WI,44.934804783310454,-92.27891517417191,12,18,St. Croix
Woodward,IA,41.82447852,-93.91591716,6,25,Dallas
Woodward,PA,40.90291381532588,-77.33065438379444,9,28,Centre
Woodway,TX,31.511833,-97.21351475,2,8,McLennan
Woody,CA,35.72169634924469,-118.8399803764489,12,26,Kern
Wooldridge,MO,38.959801,-92.54497050000002,2,3,Cooper
Woolrich,PA,41.19478149844182,-77.30006760959841,4,6,Clinton
Woolwich,ME,43.93441,-69.77861,1,5,Sagadahoc
Woolwine,VA,36.7899015,-80.27773400000001,2,4,Patrick
Woonsocket,RI,42.003685294117645,-71.50842958823529,4,17,Providence
Wooster,AR,35.16072392446918,-92.44212984994677,2,5,Faulkner
Wooster,OH,40.81899659589041,-81.94847869634704,23,73,Wayne
Worcester,MA,42.26525702614936,-71.79866498696978,159,281,Worcester
Worcester,NY,42.58880575,-74.7439790625,8,16,Otsego
Worden,IL,38.90182160452353,-89.82328794703199,37,52,Madison
Worden,MT,45.95527447947761,-108.17377697574628,23,67,Yellowstone
Worley,ID,47.51603007293932,-116.94241404477626,1,5,Kootenai
Worth,IL,41.68999711306043,-87.78275228265107,34,54,Cook
Worthington,IA,42.406846,-91.126278,2,8,Dubuque
Worthington,IN,39.110329,-86.98442800000002,1,4,Greene
Worthington,KY,38.549591,-82.725212,1,6,Greenup
Worthington,MN,43.644257147350224,-95.60463533486516,141,199,Nobles
Worthington,OH,40.111933199999996,-82.99963,6,20,Franklin
Worthington,PA,40.83776348628306,-79.63711575605492,11,34,Armstrong
Worthington,WV,39.45240218181818,-80.2670219090909,2,11,Marion
Worthville,KY,38.591105,-85.05875499999999,2,5,Owen
Worton,MD,39.27468949203654,-76.07598080204804,7,22,Kent
Wray,CO,39.930795717244905,-102.24154618877274,7,16,Yuma
Wrens,GA,33.20693200000001,-82.3857114,2,10,Jefferson
Wrenshall,MN,46.58366369725672,-92.34434388935406,16,39,Carlton
Wrentham,MA,42.05253470343971,-71.32450186002674,34,82,Norfolk
Wright,KS,37.77892,-99.90589900000002,1,6,Ford
Wright,MN,46.68720562164451,-92.94727847121769,27,49,Carlton
Wright City,MO,38.82725717049406,-91.03098213932952,62,86,Warren
Wrightstown,NJ,40.052818888888886,-74.58437655555555,4,18,Burlington
Wrightstown,WI,44.34899319230769,-88.19367653846153,3,13,Outagamie
Wrightsville,PA,40.00879915273154,-76.53385291989503,102,260,York
Wrightsville Beach,NC,34.2093985,-77.80162025,2,8,New Hanover
Wrightwood,CA,34.35929704295466,-117.60793181260937,178,348,San Bernardino
Wurtsboro,NY,41.58818001343503,-74.50454708200289,24,46,Sullivan
Wyalusing,PA,41.68333963507105,-76.27254391945445,45,100,Bradford
Wyandanch,NY,40.75197697777778,-73.36299586666668,10,45,Suffolk
Wyanet,IL,41.394241,-89.62623599999999,1,3,Bureau
Wyckoff,NJ,40.98848971309924,-74.16948444057785,50,76,Bergen
Wye Mills,MD,38.94050108666667,-76.06356650000001,13,25,Queen Anne's
Wykoff,MN,43.688764,-92.26954,1,5,Fillmore
Wylie,TX,32.975808666666666,-96.54478333333334,3,12,Dallas
Wylliesburg,VA,36.865589272727284,-78.58393159090909,5,11,Charlotte
Wynantskill,NY,42.67111588461538,-73.62489341346154,15,26,Rensselaer
Wyncote,PA,40.08335399576666,-75.15297507990564,234,412,Montgomery
Wyndmere,ND,46.32282999823562,-97.13522645097045,3,13,Richland
Wynne,AR,35.25110295,-90.73647945,5,20,Cross
Wynnewood,PA,39.99626418069536,-75.27315968147275,223,475,Montgomery
Wyola,MT,45.08497799135647,-107.35230578358785,48,64,Big Horn
Wyoming,DE,39.11891688888889,-75.55774088888889,2,9,Kent
Wyoming,MI,42.91057113120157,-85.70307527057187,328,497,Kent
Wyoming,MN,45.33707141922386,-93.00486167180667,122,155,Chisago
Wyoming,PA,41.311501,-75.837517,1,3,Luzerne
Wyoming,RI,41.52394249423032,-71.68508089500914,29,47,Washington
Wysox,PA,41.773892356521735,-76.38730981739131,13,23,Bradford
Wytheville,VA,36.96030292327141,-81.09435644616063,419,487,Wythe
Xenia,OH,39.68825010963735,-83.94568029411325,51,122,Greene
Yachats,OR,44.31196005476191,-124.10231573261905,32,70,Lincoln
Yacolt,WA,45.87563537608225,-122.4935091141775,24,44,Clark
Yadkinville,NC,36.112403410079416,-80.6177189768441,25,61,Yadkin
Yakima,WA,46.64392417441495,-120.47691719344724,20,51,Yakima
Yalaha,FL,28.74351470893208,-81.81754764709422,9,28,Lake
Yale,MI,43.10205808601021,-82.78538323125557,2,7,St. Clair
Yamhill,OR,45.34942289637652,-123.15260063317896,43,82,Yamhill
Yanceyville,NC,36.372587420937926,-79.3247359589974,24,64,Caswell
Yankeetown,FL,29.028271555555552,-82.72588405555555,4,18,Levy
Yaphank,NY,40.83709693459915,-72.91813184625528,39,79,Suffolk
Yardley,PA,40.229018,-74.798277,2,5,Bucks
Yarmouth,ME,43.80104117857143,-70.17378405357144,17,21,Cumberland
Yarmouth Port,MA,41.69519405555556,-70.2418635,7,18,Barnstable
Yarnell,AZ,34.318360951331314,-112.66808802044548,28,49,Yavapai
Yarrow Point,WA,47.581832999999996,-122.188084,1,6,King
Yazoo City,MS,32.8716561146989,-90.40479284229318,10,47,Yazoo
Yeagertown,PA,40.642635948148154,-77.58006615555554,13,27,Mifflin
Yeehaw Junction,FL,27.699732,-80.904322,7,10,Osceola
Yellow Jacket,CO,37.526039,-108.709472,1,4,Montezuma
Yellow Springs,OH,39.76466454545454,-83.92725118181818,4,11,Greene
Yellville,AR,36.20681079166667,-92.72330608333334,5,24,Marion
Yelm,WA,46.95076222249818,-122.6259928241675,7,25,Thurston
Yemassee,SC,32.690692697840234,-80.83957601249347,669,900,Colleton
Yerington,NV,38.954120928265766,-119.13737848738738,47,148,Lyon
Yoder,CO,38.83976,-104.128952,1,7,El Paso
Yoder,IN,40.95474580442882,-85.19781529036104,18,37,Allen
Yoder,WY,41.924229000000004,-104.26659,1,7,Goshen
Yoe,PA,39.909859571428576,-76.63822409523809,6,21,York
Yokuts Valley,CA,36.70277275780708,-119.16662022307965,17,44,Fresno
Yoncalla,OR,43.62847431378146,-123.22643841285989,82,116,Douglas
Yonkers,NY,40.93863196647834,-73.86214767930039,1451,1634,Westchester
Yorba Linda,CA,33.87854844460966,-117.7563372078779,410,653,Orange
York,AL,32.49619523995935,-88.2791163215655,23,56,Sumter
York,ME,43.156406966666665,-70.6649854,8,20,York
York,NE,40.8214606388716,-97.58960427636644,15,30,York
York,PA,39.97079886580275,-76.71956558995325,3185,5536,York
York,SC,35.004159376278025,-81.20682046578281,444,1163,York
York Haven,PA,40.12266072164409,-76.77289398152173,101,207,York
York New Salem,PA,39.899009,-76.78908649999998,4,7,York
York Springs,PA,39.99406607382369,-77.11279391431104,81,145,Adams
Yorklyn,DE,39.78091,-75.642769,1,4,New Castle
Yorkshire,NY,42.530258,-78.478569,1,5,Cattaraugus
Yorktown,IN,40.22117434809935,-85.5597665148694,15,24,Delaware
Yorktown,TX,28.862685600000002,-97.4573956,3,5,Goliad
Yorktown,VA,37.161264921647934,-76.47471279913243,240,447,York
Yorktown Heights,NY,41.29278953276418,-73.7992711354398,317,436,Westchester
Yorkville,CA,38.922853748229166,-123.27771465244929,23,50,Mendocino
Yorkville,IL,41.63798463636363,-88.4238910909091,3,11,Kendall
Yorkville,NY,43.11332984282447,-75.2791930554517,33,89,Oneida
Yosemite National Park,CA,37.83081908223849,-119.5437172880379,2,12,Mariposa
Young,AZ,34.01214,-110.961244,1,5,Gila
Young America,MN,44.78610754012346,-93.90655136419753,13,27,Carver
Young Harris,GA,34.968582,-83.87700699999999,2,6,Towns
Youngstown,FL,30.371822837238348,-85.48057708945984,135,283,Bay
Youngstown,NY,43.20417225,-79.01027850000001,2,12,Niagara
Youngstown,OH,41.091224645420404,-80.6874024600217,174,377,Mahoning
Youngsville,LA,30.104759868692103,-92.00212364570153,155,319,Lafayette
Youngsville,NC,36.00733646213264,-78.45845518658979,56,141,Franklin
Youngsville,PA,41.8518284,-79.32000640000001,2,10,Warren
Youngtown,AZ,33.5995355469685,-112.30059407194433,26,52,Maricopa
Youngwood,PA,40.233908445964914,-79.58375585789473,10,38,Westmoreland
Yountville,CA,38.40917242435461,-122.35809183506993,31,68,Napa
Ypsilanti,MI,42.22492967814724,-83.63399738178833,312,414,Washtenaw
Yreka,CA,41.74321042660655,-122.62798266935334,294,498,Siskiyou
Yuba City,CA,39.095154121831904,-121.64937232720955,624,1129,Sutter
Yucaipa,CA,34.020192660196315,-117.09082324014277,68,117,San Bernardino
Yucca,AZ,34.799493733782626,-114.17716495825529,26,27,Mohave
Yukon,OK,35.50284356202175,-97.72100102154185,344,556,Canadian
Yukon,PA,40.209799708333335,-79.67633220833333,3,12,Westmoreland
Yulee,FL,30.639084517897597,-81.6189200396191,413,630,Nassau
Yuma,AZ,32.70032414632409,-114.53569531069684,141,282,Yuma
Yuma,CO,40.22250963006587,-102.7179264026801,6,23,Yuma
Yutan,NE,41.233799,-96.387474,1,6,Saunders
Zachary,LA,30.65092766980963,-91.14475000588263,612,1267,East Baton Rouge
Zaleski,OH,39.28752100000001,-82.39164699999998,1,5,Vinton
Zamora,CA,38.807916592068736,-121.91264071949605,51,88,Yolo
Zanesfield,OH,40.325588,-83.64093000000003,1,3,Logan
Zanesville,OH,39.95369993193266,-82.01216103870706,87,165,Muskingum
Zebulon,GA,33.10716153125,-84.33992139374999,16,40,Pike
Zebulon,NC,35.836679807773514,-78.32020434275897,743,1255,Wake
Zeeland,MI,42.81998966618714,-85.99894460003553,160,259,Ottawa
Zeeland,ND,46.016126,-99.837082,1,9,McIntosh
Zelienople,PA,40.77688045751089,-80.10937738002663,20,41,Butler
Zellwood,FL,28.72826716626984,-81.5971928297619,27,56,Orange
Zenia,CA,40.21550610526316,-123.45593793421051,12,38,Trinity
Zephyr,TX,31.688458142857144,-98.81380014285713,5,21,Brown
Zephyr Cove,NV,38.992523046501454,-119.94870120714285,41,49,Douglas
Zephyrhills,FL,28.234801048870658,-82.18977752339816,434,870,Pasco
Zieglerville,PA,40.281605802439024,-75.49505702845528,23,41,Montgomery
Zimmerman,MN,45.44029885985458,-93.5771583934077,67,99,Sherburne
Zion,IL,42.45603794547399,-87.86262197802562,184,356,Lake
Zion Crossroads,VA,37.98777233333333,-78.20438733333333,3,5,Louisa
Zion Grove,PA,40.89819,-76.2108305,2,10,Schuylkill
Zionsville,IN,39.942874085002266,-86.29066954825186,204,285,Boone
Zionsville,PA,40.466969000000006,-75.54553333333332,2,12,Lehigh
Zirconia,NC,35.215860980693584,-82.44289467821076,25,59,Henderson
Zolfo Springs,FL,27.48785853246877,-81.70815648852201,149,340,Hardee
Zortman,MT,47.803448909332246,-108.61781586667598,7,22,Phillips
Zumbro Falls,MN,44.265748956,-92.421531826,32,75,Wabasha
